Address,Team,Time,Type
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200135?gameHash=7ea343836caceac1,bDragons,11.871,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200135?gameHash=7ea343836caceac1,bDragons,24.464,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200137?gameHash=a9ea02d95066a11c,bDragons,24.386,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200137?gameHash=a9ea02d95066a11c,bDragons,17.682,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200137?gameHash=a9ea02d95066a11c,bDragons,37.574,ELDER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200137?gameHash=a9ea02d95066a11c,bDragons,9.657,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200148?gameHash=1bd1aeec90af1aef,bDragons,38.324,ELDER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200148?gameHash=1bd1aeec90af1aef,bDragons,11.106,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200148?gameHash=1bd1aeec90af1aef,bDragons,48.638,ELDER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200148?gameHash=1bd1aeec90af1aef,bDragons,23.755,AIR_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002190117?gameHash=9e233978b3480eb7,bDragons,21.914,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002190117?gameHash=9e233978b3480eb7,bDragons,15.624,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002190125?gameHash=490d6c4cd38efcec,bDragons,16.876,AIR_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002190142?gameHash=024851156a021786,bDragons,19.139,FIRE_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200192?gameHash=e6e7a70e1ce0fc2c,bDragons,33.22,AIR_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200199?gameHash=2d28c3e41ab83388,bDragons,28.219,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200212?gameHash=92c86769377dcc2c,bDragons,26.916,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200214?gameHash=ec6416711cab0337,bDragons,20.956,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002200221?gameHash=de9fce8228575139,bDragons,21.552,AIR_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002210074?gameHash=c0d5f8b5a29e5607,bDragons,8.199,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002210074?gameHash=c0d5f8b5a29e5607,bDragons,28.328,WATER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210076?gameHash=3df520baa4f2dc65,bDragons,32.962,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210076?gameHash=3df520baa4f2dc65,bDragons,40.036,ELDER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210093?gameHash=c35430f1e38b9d41,bDragons,34.033,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210093?gameHash=c35430f1e38b9d41,bDragons,17.509,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210093?gameHash=c35430f1e38b9d41,bDragons,40.474,ELDER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210095?gameHash=530234bc7d56d78a,bDragons,33.393,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210095?gameHash=530234bc7d56d78a,bDragons,41.073,ELDER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210095?gameHash=530234bc7d56d78a,bDragons,10.344,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210095?gameHash=530234bc7d56d78a,bDragons,26.983,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210096?gameHash=3179c9a6e8838b9b,bDragons,42.544,ELDER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210096?gameHash=3179c9a6e8838b9b,bDragons,36.185,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210096?gameHash=3179c9a6e8838b9b,bDragons,12.357,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002210096?gameHash=3179c9a6e8838b9b,bDragons,27.671,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002210149?gameHash=a150acbc25e80071,bDragons,18.456,FIRE_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002220154?gameHash=015e8fad5742e4b3,bDragons,11.829,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002220155?gameHash=6ec7c236179031fe,bDragons,26.129,AIR_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002220155?gameHash=6ec7c236179031fe,bDragons,16.893,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002220155?gameHash=6ec7c236179031fe,bDragons,32.27,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002220156?gameHash=03f149df4fe93634,bDragons,22.69,FIRE_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002220156?gameHash=03f149df4fe93634,bDragons,29.01,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002210159?gameHash=fb928f2498b5d206,bDragons,7.244,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002210159?gameHash=fb928f2498b5d206,bDragons,14.331,EARTH_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002210171?gameHash=948550b60630f82e,bDragons,23.723,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRLH3/1002210171?gameHash=948550b60630f82e,bDragons,14.463,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230026?gameHash=8a17623149b9e55a,bDragons,18.689,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230028?gameHash=7a47d39b3824a06b,bDragons,10.624,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230028?gameHash=7a47d39b3824a06b,bDragons,17.038,WATER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230029?gameHash=3bd06bdff88d89b5,bDragons,20.922,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230029?gameHash=3bd06bdff88d89b5,bDragons,36.076,ELDER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230029?gameHash=3bd06bdff88d89b5,bDragons,14.663,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002230030?gameHash=d972e502930de801,bDragons,20.751,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002240047?gameHash=c3791f4c8b542c6e,bDragons,19.251,WATER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002240047?gameHash=c3791f4c8b542c6e,bDragons,25.487,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002240047?gameHash=c3791f4c8b542c6e,bDragons,33.756,WATER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002240050?gameHash=eae460d40118a035,bDragons,23.542,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002240050?gameHash=eae460d40118a035,bDragons,17.3,WATER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250012?gameHash=76825b8eab846cad,bDragons,19.382,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250012?gameHash=76825b8eab846cad,bDragons,26.455,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260014?gameHash=0ac224e9e1177e78,bDragons,27.495,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260014?gameHash=0ac224e9e1177e78,bDragons,34.732,EARTH_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260018?gameHash=75076f977537fa42,bDragons,13.067,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260018?gameHash=75076f977537fa42,bDragons,19.952,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260026?gameHash=3b131ef0249400f4,bDragons,28.29,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250034?gameHash=54f06f462dcc14b9,bDragons,13.85,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250035?gameHash=ab2df8c71d4a7a89,bDragons,30.34,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250035?gameHash=ab2df8c71d4a7a89,bDragons,36.58,ELDER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260044?gameHash=4f01121e71c8daf1,bDragons,16.981,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260044?gameHash=4f01121e71c8daf1,bDragons,29.753,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260044?gameHash=4f01121e71c8daf1,bDragons,23.19,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002260044?gameHash=4f01121e71c8daf1,bDragons,10.773,FIRE_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250046?gameHash=a452edcd679bfd80,bDragons,22.646,WATER_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250046?gameHash=a452edcd679bfd80,bDragons,28.927,AIR_DRAGON
http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH3/1002250047?gameHash=86c8f32921bc2e9e,bDragons,15.947,WATER_DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580020?gameHash=72f3958d4ddee19d,bDragons,20.072,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580020?gameHash=72f3958d4ddee19d,bDragons,7.37,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580020?gameHash=72f3958d4ddee19d,bDragons,13.799,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580021?gameHash=cd82661b0f25d6c7,bDragons,21.514,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580022?gameHash=38f505eda2b94541,bDragons,21.923,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580022?gameHash=38f505eda2b94541,bDragons,28.576,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580022?gameHash=38f505eda2b94541,bDragons,14.965,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580100?gameHash=0dea3381dd8783f4,bDragons,30.318,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580100?gameHash=0dea3381dd8783f4,bDragons,11.076,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580100?gameHash=0dea3381dd8783f4,bDragons,36.603,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580100?gameHash=0dea3381dd8783f4,bDragons,24.134,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580105?gameHash=156fcf3fa2776e3f,bDragons,4.722,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580109?gameHash=b817640f2c56dc89,bDragons,11.781,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580109?gameHash=b817640f2c56dc89,bDragons,38.561,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580109?gameHash=b817640f2c56dc89,bDragons,57.743,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580109?gameHash=b817640f2c56dc89,bDragons,32.396,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580109?gameHash=b817640f2c56dc89,bDragons,63.825,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580109?gameHash=b817640f2c56dc89,bDragons,25.962,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580109?gameHash=b817640f2c56dc89,bDragons,44.867,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580110?gameHash=394ba5e889b3e4b5,bDragons,25.795,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580110?gameHash=394ba5e889b3e4b5,bDragons,32.199,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/580110?gameHash=394ba5e889b3e4b5,bDragons,11.549,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/590153?gameHash=78a0a4658cb1e9c9,bDragons,11.386,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/590153?gameHash=78a0a4658cb1e9c9,bDragons,24.616,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/590153?gameHash=78a0a4658cb1e9c9,bDragons,4.287,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/590153?gameHash=78a0a4658cb1e9c9,bDragons,18.378,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/590155?gameHash=291d633e5384ba58,bDragons,43.416,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/590155?gameHash=291d633e5384ba58,bDragons,24.689,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440018?gameHash=3c88db0d8da6effd,bDragons,29.733,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440018?gameHash=3c88db0d8da6effd,bDragons,10.455,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440018?gameHash=3c88db0d8da6effd,bDragons,16.999,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440018?gameHash=3c88db0d8da6effd,bDragons,23.504,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450030?gameHash=92f4bf24e0a8cb58,bDragons,28.243,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450030?gameHash=92f4bf24e0a8cb58,bDragons,21.294,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450067?gameHash=38c86e983eebab73,bDragons,21.641,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450067?gameHash=38c86e983eebab73,bDragons,35.176,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450067?gameHash=38c86e983eebab73,bDragons,28.219,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440053?gameHash=8ff6257949b46280,bDragons,31.662,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440055?gameHash=90ae08ab6c63aca9,bDragons,10.112,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450078?gameHash=7e34835f57b1faee,bDragons,21.763,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440073?gameHash=223968a3f121d521,bDragons,20.88,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440073?gameHash=223968a3f121d521,bDragons,27.102,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440073?gameHash=223968a3f121d521,bDragons,33.269,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450111?gameHash=16a21e07249c4c43,bDragons,23.156,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450111?gameHash=16a21e07249c4c43,bDragons,16.886,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450120?gameHash=115553e3b5040446,bDragons,16.9,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450122?gameHash=0c602571c60cc7ae,bDragons,17.007,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450122?gameHash=0c602571c60cc7ae,bDragons,29.37,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450122?gameHash=0c602571c60cc7ae,bDragons,23.145,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440130?gameHash=b9c58b098d04d374,bDragons,33.713,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440130?gameHash=b9c58b098d04d374,bDragons,20.947,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440130?gameHash=b9c58b098d04d374,bDragons,27.098,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440131?gameHash=8b66b9cb4364d7f8,bDragons,24.031,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440170?gameHash=6752457ef0f5a6e2,bDragons,32.598,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450212?gameHash=4b5a48e5e6fbd890,bDragons,25.419,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450212?gameHash=4b5a48e5e6fbd890,bDragons,11.801,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450224?gameHash=93dd9b014d5518eb,bDragons,24.537,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450224?gameHash=93dd9b014d5518eb,bDragons,30.8,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440185?gameHash=e88c6405295598eb,bDragons,36.288,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440185?gameHash=e88c6405295598eb,bDragons,16.76,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,bDragons,44.323,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,bDragons,3.865,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,bDragons,10.763,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,bDragons,31.176,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,bDragons,37.882,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,bDragons,24.544,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450226?gameHash=bee95df71425ed6f,bDragons,52.098,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440202?gameHash=3eeadd8c0a87410a,bDragons,13.714,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450241?gameHash=5cc903ba8b964900,bDragons,35.86,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450241?gameHash=5cc903ba8b964900,bDragons,16.57,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450241?gameHash=5cc903ba8b964900,bDragons,22.914,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450241?gameHash=5cc903ba8b964900,bDragons,29.726,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450248?gameHash=bb1e1042717351a2,bDragons,31.761,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450250?gameHash=c3d2d787362dcc9d,bDragons,23.406,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450250?gameHash=c3d2d787362dcc9d,bDragons,31.272,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450302?gameHash=5f43cd7d42ec3076,bDragons,17.763,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450302?gameHash=5f43cd7d42ec3076,bDragons,33.026,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450302?gameHash=5f43cd7d42ec3076,bDragons,11.311,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450302?gameHash=5f43cd7d42ec3076,bDragons,24.677,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450303?gameHash=d2685ac157e76475,bDragons,13.822,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450303?gameHash=d2685ac157e76475,bDragons,21.145,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450303?gameHash=d2685ac157e76475,bDragons,27.286,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440313?gameHash=bd5acbafedc3d0ac,bDragons,23.65,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440313?gameHash=bd5acbafedc3d0ac,bDragons,16.306,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440316?gameHash=d9e3bce405fb297f,bDragons,22.944,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440316?gameHash=d9e3bce405fb297f,bDragons,16.787,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440323?gameHash=06b4c4cd5e4b5f33,bDragons,42.51,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440323?gameHash=06b4c4cd5e4b5f33,bDragons,33.614,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440323?gameHash=06b4c4cd5e4b5f33,bDragons,61.575,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440328?gameHash=4c1ef0a237b083e7,bDragons,26.34,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450380?gameHash=c7dd29a2c0a1ea48,bDragons,14.265,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450381?gameHash=96e9c4890961d992,bDragons,17.932,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450381?gameHash=96e9c4890961d992,bDragons,30.524,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450381?gameHash=96e9c4890961d992,bDragons,24.279,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450390?gameHash=384bafb5b46925d3,bDragons,24.477,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450390?gameHash=384bafb5b46925d3,bDragons,10.255,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450392?gameHash=53a19690fcd02a07,bDragons,11.822,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450392?gameHash=53a19690fcd02a07,bDragons,24.443,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450392?gameHash=53a19690fcd02a07,bDragons,18.262,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450440?gameHash=4f4c24438f4ae209,bDragons,24.349,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450440?gameHash=4f4c24438f4ae209,bDragons,12.095,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450440?gameHash=4f4c24438f4ae209,bDragons,18.229,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450443?gameHash=a6aa97f8c64164af,bDragons,32.691,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450443?gameHash=a6aa97f8c64164af,bDragons,39.048,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450445?gameHash=76064b1c77596cb8,bDragons,50.882,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450445?gameHash=76064b1c77596cb8,bDragons,12.319,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450445?gameHash=76064b1c77596cb8,bDragons,18.657,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440452?gameHash=56d7d538a6049b31,bDragons,28.955,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440452?gameHash=56d7d538a6049b31,bDragons,16.449,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450501?gameHash=cc75adde10da3546,bDragons,29.435,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450501?gameHash=cc75adde10da3546,bDragons,22.363,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450501?gameHash=cc75adde10da3546,bDragons,14.095,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440467?gameHash=da95786ca84a1c1b,bDragons,33.57,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440467?gameHash=da95786ca84a1c1b,bDragons,19.743,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440467?gameHash=da95786ca84a1c1b,bDragons,26.248,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450512?gameHash=b3ee308008d5062a,bDragons,10.161,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440498?gameHash=e0f1ddfedc050d40,bDragons,24.586,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440498?gameHash=e0f1ddfedc050d40,bDragons,43.82,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440498?gameHash=e0f1ddfedc050d40,bDragons,8.217,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440498?gameHash=e0f1ddfedc050d40,bDragons,16.859,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/440510?gameHash=042ec83d7a8f88aa,bDragons,27.693,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450550?gameHash=a04e23f525e06232,bDragons,13.922,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450550?gameHash=a04e23f525e06232,bDragons,33.17,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450550?gameHash=a04e23f525e06232,bDragons,39.4,DRAGON
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/450550?gameHash=a04e23f525e06232,bDragons,52.04,DRAGON
